no;id;name;host_id;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm
636;5462996;Cozy Room near the United Nation;28329151;P.K. Garden Home;Pom Prap Sattru Phai;1.375.686;10.050.885;Entire home/apt;2200;1;13;19/11/2022;0.15;3;353;3
637;5474276;Rent condo in Bkk sukhumvit soi 13;27353333;Davide;Vadhana;1.374.024;1.005.571;Private room;2000;1;0;;;1;365;0
638;5474542;BEAUTIFUL APARTMENT,GREAT CITY VIEW, great area!!;28392189;Toni;Chatu Chak;1.380.508;10.056.983;Entire home/apt;800;5;21;13/03/2020;0.25;1;325;0
639;6067815;See BKK from 20th floor 4 bdrm flat;23874296;Jane;Vadhana;1.374.642;10.055.854;Entire home/apt;6926;10;5;20/06/2016;0.05;1;0;0
640;5088387;HIGHEST Infinity POOL of BANGKOK!;11695903;Dan;Khlong San;1.372.202;10.050.578;Entire home/apt;3390;7;7;14/03/2015;0.07;4;365;0
641;5106193;Here Hostel Bangkok/ Lady Dormitory Room;23521099;Here Hostel;Phra Nakhon;1.375.506;10.050.443;Shared room;797;1;5;14/02/2016;0.05;6;344;0
642;5106339;Here Hostel Bangkok/ 8-BED Mixed Dormitory Room;23521099;Here Hostel;Phra Nakhon;1.375.533;10.050.343;Shared room;714;1;1;04/05/2016;0.01;6;360;0
643;5106424;Here Hostel Bangkok/ 6-BED Mixed Dormitory Room;23521099;Here Hostel;Phra Nakhon;1.375.575;10.050.396;Shared room;786;1;1;09/05/2015;0.01;6;359;0
644;5110772;Spacious Apartment in the suburb of Bangkok;6523396;Thanomsak;Bueng Kum;1.377.935;10.066.366;Private room;1250;2;0;;;1;90;0
645;6072196;Chateau in Town Ratchada 17;31518772;สุรกิต;Huai Khwang;1.376.715;10.058.535;Private room;2500;1;0;;;1;365;0
646;5475798;Simply space but extraordinary rest;28397829;Jannie;Rat Burana;1.367.747;10.051.778;Entire home/apt;525;3;17;18/11/2022;0.19;1;333;3
647;5119575;Master room in a bed & breakfast - Dusit area;26459188;Supanda;Dusit;1.378.731;10.051.721;Private room;1400;1;8;25/01/2018;0.1;4;177;0
648;5140054;Stylish Condo Room like no others;26393043;Therdpong;Chatu Chak;1.383.152;10.055.927;Private room;2200;1;0;;;1;365;0
649;5480774;LIfe@Downtown+BTSChongnonsi+WIFI30Mbps+Netflix;2940438;Kinifrog;Bang Rak;1.372.295;10.052.646;Entire home/apt;1900;28;73;03/10/2022;0.77;19;298;1
650;5485716;New 2 modern bedrooms condominium;27630320;Jenny;Bang Kho laen;1.369.591;10.052.441;Private room;3000;90;8;18/01/2016;0.09;2;362;0
651;5492684;Stylish two bedroom with river view;28483676;Nath;Khlong San;1.371.912;10.050.906;Entire home/apt;2471;21;12;10/07/2018;0.14;8;344;0
652;6081478;COZY 1 BED RM  ON SUKHUMVIT 26 NEAR EMQUARTIER;31566655;Saowanit;Khlong Toei;1.372.706;1.005.712;Entire home/apt;1106;180;0;;;4;317;0
653;5145760;A cozy 1 bedroom on Sukhumvit 42, Bangkok;26604074;Tid;Khlong Toei;13.716.157.411.567.400;10.058.614.381.891.500;Private room;590;30;0;;;1;327;0
654;6094179;1 Bedroom near BTS Bang-wa;29906298;Nopaklao;Phasi Charoen;1.371.053;10.045.001;Private room;1250;2;0;;;1;365;0
655;5500184;New one b/r condo unit near Samsen;20246899;Panadda;Bang Sue;1.380.109;10.052.222;Private room;979;2;0;;;2;365;0
656;5146446;New Studio, Great Area 24 sqm.-1;26608708;Yair;Suanluang;1.372.303;10.061.767;Entire home/apt;1200;28;7;01/02/2019;0.07;8;337;0
657;5147045;Budget Room in Bangkok's new CBD;15913595;Dararat;Huai Khwang;1.374.847;10.056.567;Entire home/apt;1167;5;98;28/11/2022;1.1;1;254;13
658;5515087;Private home;28605887;Yupornlux;Saphan Sung;137.444;10.067.421;Entire home/apt;3500;1;0;;;1;363;0
659;6097521;COMFY&FRIENDLY 2 bedrooms THA-BKK;31442049;Narumon;Phasi Charoen;1.369.865;1.004.295;Entire home/apt;3117;1;0;;;1;365;0
660;6107970;iSanook Eco Studio 2;8663142;ISanook Hotel;Bang Rak;1.373.152;10.052.116;Private room;1800;30;1;29/08/2015;0.01;45;330;0
661;5148753;AK Prodigy 62;26620374;Aunchalee;Phasi Charoen;1.371.376;10.042.736;Entire home/apt;650;30;1;20/01/2022;0.09;2;171;1
662;6109353;Elegance 5-star apt BKK prime area;31701366;Warinda;Khlong Toei;137.288;10.056.911;Entire home/apt;4850;2;16;05/03/2020;0.19;1;363;0
663;5519229;5 Bdrm Garden Home in Heart of Bangkok;28623551;Joy&Kathy;Chatu Chak;1.381.467;10.057.826;Entire home/apt;6900;3;112;17/12/2022;1.31;1;139;2
664;5149083;КОМНАТЫ В ТРЕХ КОМНАТНОЙ КВАРТИРЕ;11925658;Taisiia;Vadhana;1.372.643;10.058.235;Private room;1800;3;0;;;1;365;0
665;5520389;1 BR - 0m to BTS Punnawithi, 5 mins to BITEC;28628500;Chanwis;Phra Khanong;1.369.031;10.060.822;Entire home/apt;1214;2;20;21/11/2022;0.21;1;290;5
666;5538498;Airport Link+BTS Phayathai+Netflix+1 BR 38 SQM;2940438;Kinifrog;Ratchathewi;1.375.977;10.053.252;Entire home/apt;1500;28;110;10/12/2022;1.19;19;310;1
667;6116506;Room near Department of Consular;6647138;NiNew;Lak Si;1.389.157;10.056.258;Private room;850;1;6;02/12/2018;0.06;4;353;0
668;6147063;Relaxed room, 5 mins to BTS Udomsuk;15450556;Cindy;Bang Na;1.368.077;10.061.387;Entire home/apt;460;8;24;25/11/2022;0.26;18;83;2
669;6148415;;31895202;Chira;Bang Na;1.368.276;10.060.894;Entire home/apt;2424;2;0;;;1;365;0
670;5154320;Amazing One Bedroom & living Room 48 sqm.;26608708;Yair;Suanluang;1.372.188;10.061.563;Entire home/apt;1600;28;4;10/07/2018;0.05;8;311;0
671;5164564;Private room, 10 mins from BTS Onnut, WIFI;9219499;Wannee;Khlong Toei;1.370.578;10.059.575;Private room;866;1;1;17/12/2015;0.01;4;364;0
672;6148849;Matchbox Bangkok Hostel Mixed Dorm2;31446183;Matchbox Bangkok Hostel;Vadhana;137.341;10.056.895;Shared room;390;1;52;23/07/2022;0.57;8;365;1
